ID, First Name, Last Name, Money Available, Events Purchased, TicketMiner Membership, Username, Password, Tickets Purchased, Transaction Count, 
460, Anthony, Dalton, 4981.13, 3, false, anthonydalton, Fun!23, 11, 3, 
207, Amanda, Miller, 111.41, 7, false, amandamiller, Fun!23, 24, 7, 
165, Craig, Espinoza, 4023.14, 8, false, craigespinoza, Fun!23, 28, 8, 
739, Jerry, Gamble, 10383.46, 6, false, jerrygamble, Fun!23, 22, 6, 
581, Dana, Jones, 49.73, 9, true, danajones, Fun!23, 40, 9, 
348, Valerie, Moore, 7970.11, 8, true, valeriemoore, Fun!23, 25, 8, 
84, Ethan, Smith, 150.66, 9, true, ethansmith, Fun!23, 29, 9, 
63, Thomas, Guinto, 1545.79, 5, true, thomasguinto, Fun!23, 19, 5, 
245, Jeffrey, Marquez, 4519.40, 5, false, jeffreymarquez, Fun!23, 19, 5, 
53, Michelle, DiazDeLeonJimenez, 1243.82, 9, true, michellediazdeleonjimenez, Fun!23, 36, 9, 
4, Goofy, Disney, 5267.88, 8, false, goofydisney, Fun!23, 34, 8, 
338, Courtney, Johnson, 5163.25, 5, false, courtneyjohnson, Fun!23, 16, 5, 
643, Mark, Rogers, 5276.61, 6, true, markrogers, Fun!23, 24, 6, 
600, David, Harvey, 12696.14, 6, true, davidharvey, Fun!23, 26, 6, 
975, Donald, Ramirez, 6103.37, 6, true, donaldramirez, Fun!23, 28, 6, 
585, Heather, Little, 3263.04, 8, true, heatherlittle, Fun!23, 31, 8, 
170, Linda, Bennett, 3994.02, 7, false, lindabennett, Fun!23, 28, 7, 
491, Joe, Cochran, 6496.82, 7, false, joecochran, Fun!23, 28, 7, 
815, Alicia, Moran, 3044.42, 12, false, aliciamoran, Fun!23, 46, 12, 
307, Laura, Smith, 4213.04, 8, true, laurasmith, Fun!23, 34, 8, 
376, Lisa, Stafford, 282.50, 4, false, lisastafford, Fun!23, 16, 4, 
708, Thomas, Hall, 7603.45, 3, true, thomashall, Fun!23, 14, 3, 
420, Anthony, Hunter, 556.88, 6, true, anthonyhunter, Fun!23, 25, 6, 
257, Robert, Wu, 432.10, 8, true, robertwu, Fun!23, 37, 8, 
849, Alison, Hicks, 13473.65, 3, false, alisonhicks, Fun!23, 10, 3, 
899, Andre, Ramos, 12917.67, 8, true, andreramos, Fun!23, 37, 8, 
253, David, Wright, 3618.17, 6, true, davidwright, Fun!23, 30, 6, 
808, Megan, Thompson, 7401.39, 7, false, meganthompson, Fun!23, 33, 7, 
256, Susan, Humphrey, 9883.84, 8, false, susanhumphrey, Fun!23, 29, 8, 
329, Crystal, Johnson, 7493.69, 3, true, crystaljohnson, Fun!23, 9, 3, 
948, Daniel, Summers, 1983.87, 9, false, danielsummers, Fun!23, 36, 9, 
599, Jennifer, Smith, 9753.16, 6, false, jennifersmith, Fun!23, 22, 6, 
821, Chad, Green, 1578.04, 6, true, chadgreen, Fun!23, 26, 6, 
201, Andrew, Parks, 4967.27, 6, false, andrewparks, Fun!23, 30, 6, 
986, Stacy, Maldonado, 5467.63, 9, false, stacymaldonado, Fun!23, 45, 9, 
321, Kathleen, Small, 5684.55, 8, false, kathleensmall, Fun!23, 30, 8, 
132, Hannah, Arias, 4263.64, 8, false, hannaharias, Fun!23, 33, 8, 
405, Sean, Hull, 3557.43, 5, false, seanhull, Fun!23, 23, 5, 
369, Natasha, Wheeler, 13607.59, 11, true, natashawheeler, Fun!23, 44, 11, 
549, Ryan, Sullivan, 10951.22, 6, true, ryansullivan, Fun!23, 28, 6, 
410, Terri, Mendez, 4118.04, 10, true, terrimendez, Fun!23, 40, 10, 
613, Michael, King, 5974.48, 4, false, michaelking, Fun!23, 15, 4, 
62, Didi, Guillen, 6855.37, 5, true, didiguillen, Fun!23, 20, 5, 
964, James, Simmons, 7271.33, 2, true, jamessimmons, Fun!23, 10, 2, 
545, Brandy, Valenzuela, 7573.46, 6, false, brandyvalenzuela, Fun!23, 27, 6, 
801, Michelle, Oliver, 4892.54, 6, false, michelleoliver, Fun!23, 21, 6, 
564, Ricky, Gardner, 10582.59, 11, false, rickygardner, Fun!23, 42, 11, 
412, Zachary, Tran, 3046.00, 7, false, zacharytran, Fun!23, 35, 7, 
690, Christine, Ellis, 6895.66, 6, false, christineellis, Fun!23, 16, 6, 
993, Robert, Kennedy, 3566.78, 7, true, robertkennedy, Fun!23, 33, 7, 
575, Bradley, Bell, 326.08, 4, true, bradleybell, Fun!23, 20, 4, 
41, Ivan, AcedoAguilar, 5190.61, 7, false, ivanacedoaguilar, Fun!23, 21, 7, 
33, Hercules, Disney, 4484.84, 7, false, herculesdisney, Fun!23, 24, 7, 
594, Anthony, Barber, 9808.20, 8, true, anthonybarber, Fun!23, 30, 8, 
861, Brandon, Miller, 8487.82, 6, false, brandonmiller, Fun!23, 27, 6, 
941, Sharon, Castillo, 5751.46, 2, false, sharoncastillo, Fun!23, 8, 2, 
23, Scar, Lion, 4856.08, 4, false, scarlion, Fun!23, 17, 4, 
1025, Timothy, Wagner, 3261.17, 12, false, timothywagner, Fun!23, 49, 12, 
1014, Patricia, Hughes, 11077.18, 5, true, patriciahughes, Fun!23, 21, 5, 
198, Jerry, Lee, 13251.75, 3, false, jerrylee, Fun!23, 8, 3, 
482, Brandi, Gordon, 2284.41, 11, false, brandigordon, Fun!23, 37, 11, 
950, Katherine, Mcdonald, 11258.45, 10, true, katherinemcdonald, Fun!23, 44, 10, 
550, Kimberly, Johnson, 7769.32, 5, true, kimberlyjohnson, Fun!23, 24, 5, 
644, Jessica, Ramirez, 10988.10, 6, true, jessicaramirez, Fun!23, 24, 6, 
427, Krista, Blake, 216.17, 8, false, kristablake, Fun!23, 32, 8, 
758, Jennifer, Carr, 9781.07, 15, false, jennifercarr, Fun!23, 61, 15, 
654, Gina, Swanson, 5489.00, 6, false, ginaswanson, Fun!23, 26, 6, 
963, Roger, Casey, 9630.93, 8, true, rogercasey, Fun!23, 33, 8, 
237, Jesse, Montgomery, 714.63, 6, true, jessemontgomery, Fun!23, 28, 6, 
181, Nathan, Coleman, 4995.70, 7, false, nathancoleman, Fun!23, 27, 7, 
506, Hannah, Maldonado, 2016.72, 7, false, hannahmaldonado, Fun!23, 33, 7, 
297, Maria, Mitchell, 1137.73, 15, false, mariamitchell, Fun!23, 66, 15, 
812, Shawn, Lee, 1153.49, 6, false, shawnlee, Fun!23, 25, 6, 
996, Jamie, Brown, 7732.39, 3, false, jamiebrown, Fun!23, 7, 3, 
450, Tara, Rodriguez, 12234.02, 6, false, tararodriguez, Fun!23, 20, 6, 
674, Alyssa, Poole, 1271.08, 8, false, alyssapoole, Fun!23, 37, 8, 
930, Tyler, Evans, 5207.75, 5, false, tylerevans, Fun!23, 16, 5, 
910, Brendan, Phillips, 12472.92, 7, false, brendanphillips, Fun!23, 32, 7, 
298, Stephen, Villegas, 14028.80, 5, false, stephenvillegas, Fun!23, 20, 5, 
767, Jennifer, Evans, 3722.89, 3, true, jenniferevans, Fun!23, 8, 3, 
859, Lisa, Peters, 13532.23, 6, true, lisapeters, Fun!23, 19, 6, 
896, Barbara, Love, 4539.91, 9, false, barbaralove, Fun!23, 38, 9, 
317, Rachel, Phillips, 2407.27, 6, true, rachelphillips, Fun!23, 21, 6, 
657, Teresa, Gardner, 1650.38, 5, false, teresagardner, Fun!23, 21, 5, 
486, Michael, Fox, 11112.12, 7, true, michaelfox, Fun!23, 32, 7, 
1019, Tonya, Elliott, 4103.54, 7, true, tonyaelliott, Fun!23, 29, 7, 
27, Captaiin, Hook, 7285.67, 6, false, captaiinhook, Fun!23, 30, 6, 
106, Michael, Sanchez, 13258.81, 9, true, michaelsanchez, Fun!23, 36, 9, 
2, Donald, Duck, 2542.76, 5, true, donaldduck, Fun!23, 22, 5, 
269, Angelica, Bruce, 9104.45, 12, false, angelicabruce, Fun!23, 49, 12, 
662, Christopher, Robinson, 5104.03, 4, true, christopherrobinson, Fun!23, 18, 4, 
687, Ann, Miller, 5772.83, 7, true, annmiller, Fun!23, 26, 7, 
527, Nancy, Robles, 8709.00, 5, false, nancyrobles, Fun!23, 21, 5, 
825, Ernest, Bentley, 6436.32, 11, false, ernestbentley, Fun!23, 50, 11, 
661, Derek, Macias, 4858.14, 8, true, derekmacias, Fun!23, 27, 8, 
195, Kim, Buckley, 13840.33, 3, true, kimbuckley, Fun!23, 14, 3, 
36, Stitch, Disney, 1822.78, 9, false, stitchdisney, Fun!23, 39, 9, 
726, Nathan, Thompson, 8259.91, 5, true, nathanthompson, Fun!23, 15, 5, 
775, Bryan, Fields, 8053.26, 5, false, bryanfields, Fun!23, 21, 5, 
187, Keith, Ortiz, 6496.50, 9, true, keithortiz, Fun!23, 37, 9, 
120, Beverly, Johnson, 8188.76, 4, false, beverlyjohnson, Fun!23, 13, 4, 
966, Andrea, Riley, 4420.87, 13, true, andreariley, Fun!23, 44, 13, 
953, Jennifer, Hernandez, 11432.40, 6, false, jenniferhernandez, Fun!23, 22, 6, 
485, Kevin, Gould, 6893.68, 8, true, kevingould, Fun!23, 28, 8, 
946, Ashley, Frye, 2396.91, 8, false, ashleyfrye, Fun!23, 34, 8, 
7, Dale, Disney, 5511.73, 8, false, daledisney, Fun!23, 23, 8, 
494, Angel, Barber, 40.82, 7, true, angelbarber, Fun!23, 28, 7, 
306, Elizabeth, Kim, 3407.23, 7, true, elizabethkim, Fun!23, 30, 7, 
243, Erik, Case, 9272.71, 4, false, erikcase, Fun!23, 18, 4, 
439, April, Turner, 7035.76, 8, true, aprilturner, Fun!23, 34, 8, 
876, Curtis, Phillips, 11638.11, 5, false, curtisphillips, Fun!23, 18, 5, 
952, Darrell, Jones, 10926.92, 10, false, darrelljones, Fun!23, 37, 10, 
650, Elizabeth, Reyes, 3541.21, 14, false, elizabethreyes, Fun!23, 62, 14, 
875, Carolyn, Dunn, 2626.41, 9, true, carolyndunn, Fun!23, 38, 9, 
530, Grace, Kelley, 862.92, 5, false, gracekelley, Fun!23, 23, 5, 
220, Lisa, Garrett, 5112.32, 7, true, lisagarrett, Fun!23, 31, 7, 
528, Kaylee, Hale, 10735.26, 5, true, kayleehale, Fun!23, 21, 5, 
956, Robert, Flores, 5174.31, 9, true, robertflores, Fun!23, 36, 9, 
118, Sean, Roberts, 3016.19, 9, false, seanroberts, Fun!23, 32, 9, 
664, Lawrence, Henry, 3826.39, 8, true, lawrencehenry, Fun!23, 31, 8, 
707, John, Davis, 13894.79, 3, true, johndavis, Fun!23, 12, 3, 
943, Amber, Conley, 3.38, 7, false, amberconley, Fun!23, 25, 7, 
659, Anthony, Moore, 5425.71, 8, false, anthonymoore, Fun!23, 33, 8, 
628, Jacob, Contreras, 4257.11, 7, true, jacobcontreras, Fun!23, 27, 7, 
838, Juan, Brock, 10629.11, 7, false, juanbrock, Fun!23, 26, 7, 
492, Michael, Robinson, 3617.96, 11, true, michaelrobinson, Fun!23, 46, 11, 
710, Miranda, Mason, 1877.76, 11, true, mirandamason, Fun!23, 44, 11, 
79, Alejandro, Ramirez, 3427.01, 9, true, alejandroramirez, Fun!23, 32, 9, 
592, Alyssa, Smith, 8004.23, 11, true, alyssasmith, Fun!23, 33, 11, 
712, Anthony, Adams, 7193.26, 1, false, anthonyadams, Fun!23, 3, 1, 
431, Becky, Gray, 5444.01, 7, true, beckygray, Fun!23, 28, 7, 
879, Brett, Higgins, 4959.24, 10, true, bretthiggins, Fun!23, 39, 10, 
968, Amy, Fuller, 11679.87, 7, true, amyfuller, Fun!23, 29, 7, 
11, Aladdin, Disney, 6170.68, 7, false, aladdindisney, Fun!23, 26, 7, 
890, Lauren, Coleman, 7543.61, 9, false, laurencoleman, Fun!23, 33, 9, 
456, Trevor, Young, 4358.67, 13, false, trevoryoung, Fun!23, 50, 13, 
590, Michelle, Ramirez, 12616.70, 13, true, michelleramirez, Fun!23, 44, 13, 
403, Allison, Cross, 5347.98, 9, false, allisoncross, Fun!23, 40, 9, 
785, Patricia, Mcdonald, 8881.44, 10, true, patriciamcdonald, Fun!23, 33, 10, 
718, Phillip, Meyer, 8935.48, 4, false, phillipmeyer, Fun!23, 16, 4, 
121, Stephen, Ellis, 2178.32, 6, false, stephenellis, Fun!23, 24, 6, 
540, Richard, Edwards, 11107.17, 8, true, richardedwards, Fun!23, 30, 8, 
933, Dennis, Cooper, 12050.60, 5, true, denniscooper, Fun!23, 22, 5, 
217, Timothy, Romero, 3816.39, 8, true, timothyromero, Fun!23, 31, 8, 
668, Sarah, Jones, 408.16, 7, false, sarahjones, Fun!23, 31, 7, 
75, Felix, Millan, 7393.44, 8, true, felixmillan, Fun!23, 36, 8, 
992, Danielle, Conrad, 10411.57, 5, false, danielleconrad, Fun!23, 20, 5, 
293, Tami, Alexander, 4429.66, 6, false, tamialexander, Fun!23, 23, 6, 
267, Craig, Schaefer, 7410.35, 4, false, craigschaefer, Fun!23, 12, 4, 
302, Bradley, Rodriguez, 4468.60, 10, true, bradleyrodriguez, Fun!23, 45, 10, 
851, Nicole, Lloyd, 9381.63, 6, true, nicolelloyd, Fun!23, 22, 6, 
898, Danielle, Chavez, 1715.81, 4, false, daniellechavez, Fun!23, 15, 4, 
145, David, Gardner, 7003.89, 4, false, davidgardner, Fun!23, 16, 4, 
455, Deborah, Scott, 154.34, 9, true, deborahscott, Fun!23, 34, 9, 
893, Olivia, Richardson, 3752.86, 7, true, oliviarichardson, Fun!23, 24, 7, 
597, Sarah, Anderson, 6320.79, 7, true, sarahanderson, Fun!23, 25, 7, 
778, Sabrina, Nguyen, 7118.66, 10, true, sabrinanguyen, Fun!23, 41, 10, 
428, John, Morris, 5632.40, 4, false, johnmorris, Fun!23, 18, 4, 
221, Mark, Lee, 1399.82, 4, true, marklee, Fun!23, 16, 4, 
216, Chase, Miller, 5017.00, 6, false, chasemiller, Fun!23, 21, 6, 
619, Amber, Long, 6731.91, 8, true, amberlong, Fun!23, 31, 8, 
15, Peter, Pan, 147.62, 2, false, peterpan, Fun!23, 6, 2, 
640, Luis, Johnson, 5488.80, 10, true, luisjohnson, Fun!23, 39, 10, 
126, Monica, Davenport, 8367.28, 10, true, monicadavenport, Fun!23, 36, 10, 
418, Lisa, Spencer, 9553.60, 7, false, lisaspencer, Fun!23, 27, 7, 
334, Kyle, Taylor, 4529.66, 8, false, kyletaylor, Fun!23, 29, 8, 
526, Christopher, Melendez, 6875.61, 8, false, christophermelendez, Fun!23, 36, 8, 
134, Jerry, Curtis, 4932.49, 4, true, jerrycurtis, Fun!23, 16, 4, 
856, Kristine, Smith, 26.12, 12, false, kristinesmith, Fun!23, 43, 12, 
777, Craig, Brown, 1238.40, 7, true, craigbrown, Fun!23, 31, 7, 
931, David, Hayes, 272.59, 6, true, davidhayes, Fun!23, 29, 6, 
459, Jason, Skinner, 11457.46, 8, false, jasonskinner, Fun!23, 33, 8, 
266, William, Hunter, 3785.72, 9, true, williamhunter, Fun!23, 39, 9, 
1028, Jessica, Smith, 3393.41, 9, true, jessicasmith, Fun!23, 32, 9, 
424, Brandon, Neal, 3317.38, 10, false, brandonneal, Fun!23, 40, 10, 
917, Lisa, Jackson, 8019.70, 3, true, lisajackson, Fun!23, 11, 3, 
212, Lee, Burke, 4977.56, 8, true, leeburke, Fun!23, 35, 8, 
326, Bryan, Hardy, 6987.80, 9, true, bryanhardy, Fun!23, 36, 9, 
258, Karen, Thomas, 3611.07, 12, true, karenthomas, Fun!23, 50, 12, 
305, David, Mills, 2485.35, 16, true, davidmills, Fun!23, 62, 16, 
477, Thomas, Bonilla, 9910.04, 5, false, thomasbonilla, Fun!23, 19, 5, 
716, Daniel, Smith, 25.42, 8, false, danielsmith, Fun!23, 29, 8, 
969, Jeremy, Rocha, 6251.48, 10, true, jeremyrocha, Fun!23, 39, 10, 
466, Christopher, Raymond, 1625.07, 7, true, christopherraymond, Fun!23, 32, 7, 
924, Erica, Burch, 1331.96, 11, true, ericaburch, Fun!23, 47, 11, 
605, Lawrence, Price, 5538.32, 9, true, lawrenceprice, Fun!23, 34, 9, 
422, Elizabeth, Cruz, 13367.74, 6, true, elizabethcruz, Fun!23, 23, 6, 
655, Kimberly, Martinez, 2701.87, 8, false, kimberlymartinez, Fun!23, 36, 8, 
186, Jeremy, Alvarez, 5857.03, 2, true, jeremyalvarez, Fun!23, 9, 2, 
137, Christopher, Coleman, 10239.41, 5, false, christophercoleman, Fun!23, 21, 5, 
525, Robin, Watson, 6716.70, 5, true, robinwatson, Fun!23, 18, 5, 
204, Molly, Cohen, 10105.77, 7, false, mollycohen, Fun!23, 25, 7, 
227, Maria, Mccarthy, 11631.85, 6, false, mariamccarthy, Fun!23, 23, 6, 
970, Tammy, Waters, 11729.94, 7, false, tammywaters, Fun!23, 25, 7, 
129, Paula, Wyatt, 3880.61, 7, false, paulawyatt, Fun!23, 26, 7, 
142, Edward, Hernandez, 2700.54, 6, true, edwardhernandez, Fun!23, 23, 6, 
231, Paul, Fisher, 7080.31, 6, true, paulfisher, Fun!23, 20, 6, 
913, Amanda, Johnson, 3970.09, 7, false, amandajohnson, Fun!23, 32, 7, 
328, Stacey, Paul, 83.09, 10, false, staceypaul, Fun!23, 38, 10, 
936, Denise, Johnson, 5231.61, 5, false, denisejohnson, Fun!23, 21, 5, 
446, Jon, Lopez, 6036.92, 7, true, jonlopez, Fun!23, 33, 7, 
912, Christopher, Ortega, 204.36, 12, false, christopherortega, Fun!23, 48, 12, 
1030, Wendy, Phillips, 1496.50, 11, true, wendyphillips, Fun!23, 43, 11, 
616, Andrew, Marshall, 4964.85, 7, false, andrewmarshall, Fun!23, 23, 7, 
233, Destiny, Ferguson, 1081.02, 8, false, destinyferguson, Fun!23, 33, 8, 
441, Michael, Murray, 7833.57, 8, false, michaelmurray, Fun!23, 23, 8, 
573, Chad, Clark, 13201.83, 8, false, chadclark, Fun!23, 31, 8, 
553, Dakota, Harper, 12261.50, 6, false, dakotaharper, Fun!23, 28, 6, 
756, David, Summers, 8575.78, 8, false, davidsummers, Fun!23, 35, 8, 
683, Rebecca, Nguyen, 4447.24, 9, false, rebeccanguyen, Fun!23, 35, 9, 
863, Christopher, Lucero, 4615.96, 8, true, christopherlucero, Fun!23, 37, 8, 
22, Cruella, DeVil, 2.19, 13, false, cruelladevil, Fun!23, 50, 13, 
283, Daniel, Romero, 11890.49, 4, false, danielromero, Fun!23, 18, 4, 
386, Michele, Cummings, 5588.56, 6, true, michelecummings, Fun!23, 29, 6, 
93, Dana, Williams, 10418.31, 3, true, danawilliams, Fun!23, 8, 3, 
685, Cynthia, Giles, 9313.01, 8, false, cynthiagiles, Fun!23, 39, 8, 
43, Robert, Alvarez, 5473.07, 4, false, robertalvarez, Fun!23, 20, 4, 
104, Melissa, Mccormick, 11279.27, 7, true, melissamccormick, Fun!23, 21, 7, 
891, Jack, Morgan, 10820.12, 3, false, jackmorgan, Fun!23, 12, 3, 
846, Robin, Wilson, 4690.90, 8, false, robinwilson, Fun!23, 36, 8, 
596, Heather, Robbins, 8743.11, 10, true, heatherrobbins, Fun!23, 37, 10, 
635, Scott, Bailey, 5568.86, 7, false, scottbailey, Fun!23, 27, 7, 
833, Sarah, Stanton, 4804.66, 6, false, sarahstanton, Fun!23, 22, 6, 
164, Justin, Wilson, 1527.26, 11, true, justinwilson, Fun!23, 42, 11, 
251, Alexis, Ford, 7538.72, 13, true, alexisford, Fun!23, 43, 13, 
800, George, Ayala, 5247.65, 14, true, georgeayala, Fun!23, 49, 14, 
113, Michele, Stevens, 4938.55, 9, true, michelestevens, Fun!23, 34, 9, 
402, Ashley, Wilcox, 62.75, 3, true, ashleywilcox, Fun!23, 16, 3, 
818, Maria, Young, 3466.62, 7, true, mariayoung, Fun!23, 25, 7, 
727, William, Adkins, 3679.41, 7, false, williamadkins, Fun!23, 24, 7, 
310, Marissa, Oconnell, 8613.15, 8, true, marissaoconnell, Fun!23, 39, 8, 
464, Crystal, Rice, 4263.73, 8, true, crystalrice, Fun!23, 31, 8, 
1022, Lisa, Yu, 3577.72, 5, true, lisayu, Fun!23, 21, 5, 
673, Michael, Parrish, 3833.32, 9, false, michaelparrish, Fun!23, 34, 9, 
626, Ronald, Bond, 14330.25, 6, false, ronaldbond, Fun!23, 21, 6, 
414, Philip, Collins, 3078.32, 6, true, philipcollins, Fun!23, 29, 6, 
90, Tom, Perez, 7259.43, 3, false, tomperez, Fun!23, 12, 3, 
82, Francisco, Rodriguez, 4944.15, 8, true, franciscorodriguez, Fun!23, 26, 8, 
426, Tiffany, May, 4122.72, 8, true, tiffanymay, Fun!23, 29, 8, 
167, Anthony, Sanchez, 5025.60, 6, true, anthonysanchez, Fun!23, 24, 6, 
300, Theresa, Macias, 12305.28, 7, true, theresamacias, Fun!23, 24, 7, 
467, Wendy, Stanton, 4891.91, 3, false, wendystanton, Fun!23, 11, 3, 
940, Ana, Andrade, 1829.13, 8, false, anaandrade, Fun!23, 34, 8, 
722, Sean, Hernandez, 7857.36, 6, false, seanhernandez, Fun!23, 25, 6, 
105, Austin, Griffin, 10958.18, 6, true, austingriffin, Fun!23, 27, 6, 
311, Gregory, Maxwell, 6618.16, 10, false, gregorymaxwell, Fun!23, 40, 10, 
500, Justin, Davis, 9610.78, 4, true, justindavis, Fun!23, 20, 4, 
670, Julia, Jones, 1953.71, 9, false, juliajones, Fun!23, 41, 9, 
188, Mark, Ramos, 8700.73, 7, true, markramos, Fun!23, 20, 7, 
111, Logan, Palmer, 11055.38, 8, false, loganpalmer, Fun!23, 33, 8, 
976, Stephanie, Perry, 10104.06, 5, true, stephanieperry, Fun!23, 18, 5, 
925, Dalton, Bryant, 7368.35, 8, true, daltonbryant, Fun!23, 36, 8, 
874, John, House, 1563.03, 6, false, johnhouse, Fun!23, 28, 6, 
173, Sandra, Rogers, 179.40, 10, false, sandrarogers, Fun!23, 38, 10, 
445, Ryan, Wilkins, 8738.86, 5, false, ryanwilkins, Fun!23, 18, 5, 
624, Anthony, Carson, 6174.50, 6, true, anthonycarson, Fun!23, 28, 6, 
239, Joel, Arellano, 8872.70, 12, false, joelarellano, Fun!23, 46, 12, 
224, Robert, Park, 274.74, 10, false, robertpark, Fun!23, 40, 10, 
985, Michael, Johnson, 3562.79, 6, false, michaeljohnson, Fun!23, 27, 6, 
192, Jeremy, Morris, 4788.40, 7, true, jeremymorris, Fun!23, 28, 7, 
990, Emily, Jackson, 10247.19, 6, false, emilyjackson, Fun!23, 28, 6, 
56, Ian, Flores, 4841.39, 7, false, ianflores, Fun!23, 25, 7, 
732, Michael, Nunez, 12233.79, 14, true, michaelnunez, Fun!23, 66, 14, 
443, David, Davila, 511.80, 5, true, daviddavila, Fun!23, 25, 5, 
536, Darlene, Russell, 3268.94, 10, true, darlenerussell, Fun!23, 34, 10, 
135, Jeffrey, Weiss, 6881.12, 9, false, jeffreyweiss, Fun!23, 36, 9, 
26, Shere, Khan, 12769.68, 10, true, sherekhan, Fun!23, 40, 10, 
336, Chelsea, Porter, 1284.89, 7, true, chelseaporter, Fun!23, 32, 7, 
433, Kristina, Patrick, 13947.10, 2, true, kristinapatrick, Fun!23, 8, 2, 
991, Paul, Salas, 3689.57, 11, false, paulsalas, Fun!23, 39, 11, 
667, Brittany, Richard, 9912.85, 6, true, brittanyrichard, Fun!23, 29, 6, 
483, Julian, Gutierrez, 3621.94, 9, true, juliangutierrez, Fun!23, 43, 9, 
639, Christopher, Fields, 9986.04, 11, true, christopherfields, Fun!23, 47, 11, 
396, Krystal, Thompson, 7383.20, 7, true, krystalthompson, Fun!23, 25, 7, 
65, Dominique, Johnson, 9216.57, 4, false, dominiquejohnson, Fun!23, 14, 4, 
24, Simba, King, 10276.22, 7, true, simbaking, Fun!23, 25, 7, 
701, John, Hill, 10763.53, 2, false, johnhill, Fun!23, 8, 2, 
246, David, Gross, 5389.23, 7, false, davidgross, Fun!23, 30, 7, 
103, Robert, Preston, 7204.59, 8, true, robertpreston, Fun!23, 34, 8, 
781, Alexandra, Simpson, 4435.14, 6, true, alexandrasimpson, Fun!23, 28, 6, 
44, Irvin, Arredondo, 9788.79, 6, true, irvinarredondo, Fun!23, 25, 6, 
504, Angela, Lang, 12856.16, 4, false, angelalang, Fun!23, 15, 4, 
867, Sandra, Sutton, 5955.34, 8, false, sandrasutton, Fun!23, 29, 8, 
51, Steve, Cruz, 10801.84, 5, true, stevecruz, Fun!23, 24, 5, 
116, Christopher, Norris, 9591.25, 3, true, christophernorris, Fun!23, 12, 3, 
194, Nicholas, Anderson, 12826.33, 7, true, nicholasanderson, Fun!23, 32, 7, 
489, Jose, Evans, 8036.80, 11, true, joseevans, Fun!23, 38, 11, 
101, Erica, Harrison, 1404.07, 8, false, ericaharrison, Fun!23, 32, 8, 
770, Michelle, Ray, 12043.23, 4, false, michelleray, Fun!23, 19, 4, 
603, Victor, Ross, 4966.08, 10, true, victorross, Fun!23, 38, 10, 
367, Christopher, Foster, 5209.44, 6, false, christopherfoster, Fun!23, 19, 6, 
728, Willie, Hobbs, 4838.53, 4, false, williehobbs, Fun!23, 15, 4, 
442, Gregory, Carr, 4574.02, 8, true, gregorycarr, Fun!23, 33, 8, 
13, Mufassa, Disney, 14275.91, 7, true, mufassadisney, Fun!23, 31, 7, 
915, James, Watson, 5586.33, 5, false, jameswatson, Fun!23, 18, 5, 
855, George, Gilbert, 82.73, 6, false, georgegilbert, Fun!23, 27, 6, 
331, Amanda, Shepherd, 11637.31, 7, true, amandashepherd, Fun!23, 30, 7, 
842, Kevin, Tran, 11433.99, 9, false, kevintran, Fun!23, 36, 9, 
523, Tiffany, Davis, 9638.98, 4, true, tiffanydavis, Fun!23, 15, 4, 
46, Bradley, Beltran, 4021.30, 9, true, bradleybeltran, Fun!23, 43, 9, 
95, Sean, Klein, 7625.34, 5, true, seanklein, Fun!23, 23, 5, 
70, Alexis, Lupo, 7322.64, 5, true, alexislupo, Fun!23, 19, 5, 
470, Alyssa, Reese, 4123.15, 9, true, alyssareese, Fun!23, 33, 9, 
12, Simba, Disney, 6599.40, 7, true, simbadisney, Fun!23, 24, 7, 
435, Rebecca, Brown, 5835.84, 4, true, rebeccabrown, Fun!23, 16, 4, 
567, Dylan, Lopez, 2849.90, 4, true, dylanlopez, Fun!23, 17, 4, 
866, Christian, Ellis, 10142.30, 3, false, christianellis, Fun!23, 10, 3, 
971, Douglas, Mckay, 10597.00, 5, false, douglasmckay, Fun!23, 25, 5, 
658, Brandon, Flores, 8311.32, 7, false, brandonflores, Fun!23, 32, 7, 
583, Andrew, Torres, 10171.89, 4, true, andrewtorres, Fun!23, 13, 4, 
278, Mario, Walker, 6111.03, 7, true, mariowalker, Fun!23, 28, 7, 
765, Rachel, Hart, 2271.97, 8, false, rachelhart, Fun!23, 34, 8, 
752, Anita, Fletcher, 6659.62, 6, true, anitafletcher, Fun!23, 23, 6, 
162, Jennifer, Williams, 11782.28, 7, false, jenniferwilliams, Fun!23, 26, 7, 
694, Christina, Dodson, 8981.52, 7, false, christinadodson, Fun!23, 30, 7, 
700, John, Blair, 6778.72, 8, true, johnblair, Fun!23, 32, 8, 
361, Dakota, Bender, 3357.19, 7, false, dakotabender, Fun!23, 20, 7, 
995, Shawn, Santos, 1198.69, 8, false, shawnsantos, Fun!23, 32, 8, 
582, Phillip, Brown, 6089.30, 7, true, phillipbrown, Fun!23, 26, 7, 
850, Alexander, Wilson, 4164.82, 7, true, alexanderwilson, Fun!23, 33, 7, 
10, Jasmine, Disney, 8418.43, 6, true, jasminedisney, Fun!23, 28, 6, 
568, Martin, Edwards, 7366.89, 5, false, martinedwards, Fun!23, 22, 5, 
511, Mary, Chapman, 5350.97, 7, false, marychapman, Fun!23, 32, 7, 
720, Carmen, Hays, 151.62, 10, false, carmenhays, Fun!23, 50, 10, 
509, Edward, Jackson, 3937.70, 7, true, edwardjackson, Fun!23, 31, 7, 
